,File Name,1,0,,,
2929,supportcase18.mps.gz-r4,2.9,2.81,1,1,2
2930,supportcase21i.mps.gz-r0,6.4,6.23,1,1,2
2931,supportcase21i.mps.gz-r1,6.34,6.09,1,1,2
2932,supportcase21i.mps.gz-r2,6.27,6.26,1,1,2
2933,supportcase21i.mps.gz-r3,6.19,6.23,1,1,2
2934,supportcase21i.mps.gz-r4,6.27,6.13,1,1,2
2935,supportcase25.mps.gz-r0,1395.71,1704.74,1,1,2
2936,supportcase25.mps.gz-r1,1876.09,5547.7,1,1,2
2937,supportcase25.mps.gz-r2,1358.59,1814.61,1,1,2
2938,supportcase25.mps.gz-r3,822.66,1862.79,1,1,2
2939,supportcase25.mps.gz-r4,1266.74,1965.23,1,1,2
2940,supportcase26.mps.gz-r0,198.9,1286.74,1,1,2
2941,supportcase26.mps.gz-r1,388.55,1602.57,1,1,2
2942,supportcase26.mps.gz-r2,271.71,174.87,1,1,2
2943,supportcase26.mps.gz-r3,951.48,508.13,1,1,2
2944,supportcase26.mps.gz-r4,363.77,406.07,1,1,2
2945,supportcase27i.mps.gz-r0,13.41,10.26,1,1,2
2946,supportcase27i.mps.gz-r1,14.84,6.98,1,1,2
2947,supportcase27i.mps.gz-r2,22.41,6.63,1,1,2
2948,supportcase27i.mps.gz-r3,13.13,7.13,1,1,2
2949,supportcase27i.mps.gz-r4,14.61,9.01,1,1,2
2950,supportcase28i.mps.gz-r0,9.72,9.78,1,1,2
2951,supportcase28i.mps.gz-r1,9.23,9.44,1,1,2
2952,supportcase28i.mps.gz-r2,9.17,9.2,1,1,2
2953,supportcase28i.mps.gz-r3,9.2,9.18,1,1,2
2954,supportcase28i.mps.gz-r4,10.07,9.85,1,1,2
2955,supportcase3.mps.gz-r0,2.4,2.42,1,1,2
2956,supportcase3.mps.gz-r1,2.54,2.63,1,1,2
2957,supportcase3.mps.gz-r2,2.41,2.35,1,1,2
2958,supportcase3.mps.gz-r3,2.69,2.7,1,1,2
2959,supportcase3.mps.gz-r4,2.66,2.64,1,1,2
2960,supportcase33.mps.gz-r0,15.39,12.24,1,1,2
2961,supportcase33.mps.gz-r1,27.28,25,1,1,2
2962,supportcase33.mps.gz-r2,22.62,22.37,1,1,2
2963,supportcase33.mps.gz-r3,29.08,13.82,1,1,2
2964,supportcase33.mps.gz-r4,12.2,9.68,1,1,2
2965,supportcase34.mps.gz-r0,90.27,55.28,1,1,2
2966,supportcase34.mps.gz-r1,62.46,32.46,1,1,2
2967,supportcase34.mps.gz-r2,27.99,24.13,1,1,2
2968,supportcase34.mps.gz-r3,37.49,26.74,1,1,2
2969,supportcase34.mps.gz-r4,46.6,31.18,1,1,2
2970,supportcase37.mps.gz-r0,50.11,49.38,1,1,2
2971,supportcase37.mps.gz-r1,44.37,43.77,1,1,2
2972,supportcase37.mps.gz-r2,39.16,39.27,1,1,2
2973,supportcase37.mps.gz-r3,45.85,45.91,1,1,2
2974,supportcase37.mps.gz-r4,55.99,54.66,1,1,2
2975,supportcase4.mps.gz-r0,1.73,1.69,1,1,2
2976,supportcase4.mps.gz-r1,1.5,1.53,1,1,2
2977,supportcase4.mps.gz-r2,1.67,1.64,1,1,2
2978,supportcase4.mps.gz-r3,1.46,1.54,1,1,2
2979,supportcase4.mps.gz-r4,1.6,1.65,1,1,2
2980,supportcase40.mps.gz-r0,280.06,189.43,1,1,2
2981,supportcase40.mps.gz-r1,292.77,339.3,1,1,2
2982,supportcase40.mps.gz-r2,236.73,316.41,1,1,2
2983,supportcase40.mps.gz-r3,262.4,228.95,1,1,2
2984,supportcase40.mps.gz-r4,273.14,209.1,1,1,2
2985,supportcase42.mps.gz-r0,177.42,126.67,1,1,2
2986,supportcase42.mps.gz-r1,73.08,168.45,1,1,2
2987,supportcase42.mps.gz-r2,236.51,278.65,1,1,2
2988,supportcase42.mps.gz-r3,470.59,78.19,1,1,2
2989,supportcase42.mps.gz-r4,171.85,613.9,1,1,2
2990,supportcase43.mps.gz-r0,4.33,4.26,1,1,2
2991,supportcase43.mps.gz-r1,4.35,4.29,1,1,2
2992,supportcase43.mps.gz-r2,4.3,4.36,1,1,2
2993,supportcase43.mps.gz-r3,4.29,4.31,1,1,2
2994,supportcase43.mps.gz-r4,4.32,4.33,1,1,2
2995,supportcase6.mps.gz-r0,37.99,37.46,1,1,2
2996,supportcase6.mps.gz-r1,33.46,33.35,1,1,2
2997,supportcase6.mps.gz-r2,37.78,37.64,1,1,2
2998,supportcase6.mps.gz-r3,35.45,34.39,1,1,2
2999,supportcase6.mps.gz-r4,32.8,32.45,1,1,2
3000,supportcase7.mps.gz-r0,37.41,40.11,1,1,2
3001,supportcase7.mps.gz-r1,31.62,35.34,1,1,2
3002,supportcase7.mps.gz-r2,31.32,37.06,1,1,2
3003,supportcase7.mps.gz-r3,28.64,29.05,1,1,2
3004,supportcase7.mps.gz-r4,27.98,27.99,1,1,2
3005,swath1.mps.gz-r0,3.92,4.06,1,1,2
3006,swath1.mps.gz-r1,3.55,3.34,1,1,2
3007,swath1.mps.gz-r2,4.16,3.69,1,1,2
3008,swath1.mps.gz-r3,4.34,4.32,1,1,2
3009,swath1.mps.gz-r4,4.19,3.77,1,1,2
3010,swath2.mps.gz-r0,8.72,5.88,1,1,2
3011,swath2.mps.gz-r1,8.27,6.77,1,1,2
3012,swath2.mps.gz-r2,12.16,5.31,1,1,2
3013,swath2.mps.gz-r3,8.24,6.1,1,1,2
3014,swath2.mps.gz-r4,6.46,6.8,1,1,2
3015,swath3.mps.gz-r0,38.58,74.19,1,1,2
3016,swath3.mps.gz-r1,449.17,15.68,1,1,2
3017,swath3.mps.gz-r2,31.59,15.43,1,1,2
3018,swath3.mps.gz-r3,16.57,15.74,1,1,2
3019,swath3.mps.gz-r4,19,16.54,1,1,2
3020,t11nonreg.mps.gz-r0,842.9,837.11,1,1,2
3021,t11nonreg.mps.gz-r1,1184.78,1180.78,1,1,2
3022,t11nonreg.mps.gz-r2,925.8,891.57,1,1,2
3023,t11nonreg.mps.gz-r3,845.68,830.58,1,1,2
3024,t11nonreg.mps.gz-r4,605.4,623.61,1,1,2
3025,ta1-UUM.mps.gz-r0,4869.71,6.7,1,1,2
3026,ta1-UUM.mps.gz-r1,3647.88,109.47,1,1,2
3027,ta1-UUM.mps.gz-r2,70.97,13.75,1,1,2
3028,ta1-UUM.mps.gz-r3,73.92,24.62,1,1,2
3029,ta1-UUM.mps.gz-r4,26.16,2134.87,1,1,2
3030,ta2-UUE.mps.gz-r0,17.08,24.98,1,1,2
3031,ta2-UUE.mps.gz-r1,14.02,27.87,1,1,2
3032,ta2-UUE.mps.gz-r2,14.01,11.34,1,1,2
3033,ta2-UUE.mps.gz-r3,48,21.35,1,1,2
3034,ta2-UUE.mps.gz-r4,17.57,16.23,1,1,2
3035,tanglegram4.mps.gz-r0,3.72,3.74,1,1,2
3036,tanglegram4.mps.gz-r1,4.65,4.49,1,1,2
3037,tanglegram4.mps.gz-r2,3.35,3.36,1,1,2
3038,tanglegram4.mps.gz-r3,3.91,3.8,1,1,2
3039,tanglegram4.mps.gz-r4,3.64,3.68,1,1,2
3040,tanglegram6.mps.gz-r0,0.97,1.03,1,1,2
3041,tanglegram6.mps.gz-r1,1.09,1,1,1,2
3042,tanglegram6.mps.gz-r2,1.11,1.08,1,1,2
3043,tanglegram6.mps.gz-r3,0.85,0.85,1,1,2
3044,tanglegram6.mps.gz-r4,1.13,1.09,1,1,2
3045,tbfp-network.mps.gz-r0,126.45,115.45,1,1,2
3046,tbfp-network.mps.gz-r1,130.77,114.27,1,1,2
3047,tbfp-network.mps.gz-r2,202.46,128.27,1,1,2
3048,tbfp-network.mps.gz-r3,129.39,174.18,1,1,2
3049,tbfp-network.mps.gz-r4,126.31,107.69,1,1,2
3050,thor50dday.mps.gz-r0,113.55,115.89,1,1,2
3051,thor50dday.mps.gz-r1,169.07,136.65,1,1,2
3052,thor50dday.mps.gz-r2,123.22,122.38,1,1,2
3053,thor50dday.mps.gz-r3,132.28,123.35,1,1,2
3054,thor50dday.mps.gz-r4,142.58,147.64,1,1,2
3055,timtab1.mps.gz-r0,21.75,22.18,1,1,2
3056,timtab1.mps.gz-r1,25.58,83.73,1,1,2
3057,timtab1.mps.gz-r2,30.65,65.72,1,1,2
3058,timtab1.mps.gz-r3,47.93,54.19,1,1,2
3059,timtab1.mps.gz-r4,25.27,61.74,1,1,2
3060,timtab1CUTS.mps.gz-r0,16.05,9.01,1,1,2
3061,timtab1CUTS.mps.gz-r1,13.39,12.71,1,1,2
3062,timtab1CUTS.mps.gz-r2,14.15,11.52,1,1,2
3063,timtab1CUTS.mps.gz-r3,16.02,11.91,1,1,2
3064,timtab1CUTS.mps.gz-r4,9.85,10.85,1,1,2
3065,toll-like.mps.gz-r0,546.26,1985.87,1,1,2
3066,toll-like.mps.gz-r1,691,2635.77,1,1,2
3067,toll-like.mps.gz-r2,491.22,1207.25,1,1,2
3068,toll-like.mps.gz-r3,637.28,843.56,1,1,2
3069,toll-like.mps.gz-r4,526.59,1220.14,1,1,2
3070,tr12-30.mps.gz-r0,113.75,245.6,1,1,2
3071,tr12-30.mps.gz-r1,109.53,201.83,1,1,2
3072,tr12-30.mps.gz-r2,93.67,190.02,1,1,2
3073,tr12-30.mps.gz-r3,58.86,130.17,1,1,2
3074,tr12-30.mps.gz-r4,81.81,304.06,1,1,2
3075,traininstance2.mps.gz-r0,100.74,74.85,1,1,2
3076,traininstance2.mps.gz-r1,66.08,238.1,1,1,2
3077,traininstance2.mps.gz-r2,77.33,82.89,1,1,2
3078,traininstance2.mps.gz-r3,124.62,54.05,1,1,2
3079,traininstance2.mps.gz-r4,81.35,90.33,1,1,2
3080,traininstance6.mps.gz-r0,1.37,1.17,1,1,2
3081,traininstance6.mps.gz-r1,1.52,1.12,1,1,2
3082,traininstance6.mps.gz-r2,1.67,1.3,1,1,2
3083,traininstance6.mps.gz-r3,1.89,1.25,1,1,2
3084,traininstance6.mps.gz-r4,1.28,1.3,1,1,2
3085,transportmoment.mps.gz-r0,28.24,37.03,1,1,2
3086,transportmoment.mps.gz-r1,21.55,21.14,1,1,2
3087,transportmoment.mps.gz-r2,24.59,24.27,1,1,2
3088,transportmoment.mps.gz-r3,19.05,18.37,1,1,2
3089,transportmoment.mps.gz-r4,23.03,22.72,1,1,2
3090,trento1.mps.gz-r0,299.96,197.71,1,1,2
3091,trento1.mps.gz-r1,161.24,229.53,1,1,2
3092,trento1.mps.gz-r2,218.29,108.73,1,1,2
3093,trento1.mps.gz-r3,497.34,231.27,1,1,2
3094,trento1.mps.gz-r4,209.83,200.99,1,1,2
3095,triptim1.mps.gz-r0,7.61,7.55,1,1,2
3096,triptim1.mps.gz-r1,7.58,7.47,1,1,2
3097,triptim1.mps.gz-r2,7.18,7.35,1,1,2
3098,triptim1.mps.gz-r3,7.52,7.5,1,1,2
3099,triptim1.mps.gz-r4,7.25,7.05,1,1,2
3100,triptim7.mps.gz-r0,787.87,2553.31,1,1,2
3101,triptim7.mps.gz-r1,308.87,7200.06,1,0,1
3102,triptim7.mps.gz-r2,421.74,7200.03,1,0,1
3103,triptim7.mps.gz-r3,2335.95,7200.02,1,0,1
3104,triptim7.mps.gz-r4,1277.2,676.06,1,1,2
3105,tw-myciel4.mps.gz-r0,1414.32,1046.46,1,1,2
3106,tw-myciel4.mps.gz-r1,1398.45,1093.01,1,1,2
3107,tw-myciel4.mps.gz-r2,1439.7,1052.67,1,1,2
3108,tw-myciel4.mps.gz-r3,1352.17,1066.78,1,1,2
3109,tw-myciel4.mps.gz-r4,1337.42,1072.35,1,1,2
3110,uccase12.mps.gz-r0,27.48,40.26,1,1,2
3111,uccase12.mps.gz-r1,25.7,24.67,1,1,2
3112,uccase12.mps.gz-r2,45.77,25.64,1,1,2
3113,uccase12.mps.gz-r3,83.56,24.52,1,1,2
3114,uccase12.mps.gz-r4,26.92,54.88,1,1,2
3115,uct-subprob.mps.gz-r0,345.46,1024,1,1,2
3116,uct-subprob.mps.gz-r1,243.19,1908.98,1,1,2
3117,uct-subprob.mps.gz-r2,251.83,1319.05,1,1,2
3118,uct-subprob.mps.gz-r3,267.05,1627.47,1,1,2
3119,uct-subprob.mps.gz-r4,188.09,1950.97,1,1,2
3120,umts.mps.gz-r0,89.03,51.45,1,1,2
3121,umts.mps.gz-r1,85.63,90.71,1,1,2
3122,umts.mps.gz-r2,161.3,132.91,1,1,2
3123,umts.mps.gz-r3,70.17,100.47,1,1,2
3124,umts.mps.gz-r4,150.96,33.14,1,1,2
3125,unitcal_7.mps.gz-r0,33.29,33.7,1,1,2
3126,unitcal_7.mps.gz-r1,30.2,30.19,1,1,2
3127,unitcal_7.mps.gz-r2,31.3,36.22,1,1,2
3128,unitcal_7.mps.gz-r3,33.51,38.24,1,1,2
3129,unitcal_7.mps.gz-r4,34.74,34.19,1,1,2
3130,var-smallemery-m6j6.mps.gz-r0,179.14,218.02,1,1,2
3131,var-smallemery-m6j6.mps.gz-r1,227.77,444.19,1,1,2
3132,var-smallemery-m6j6.mps.gz-r2,338.89,348.34,1,1,2
3133,var-smallemery-m6j6.mps.gz-r3,411.06,587.05,1,1,2
3134,var-smallemery-m6j6.mps.gz-r4,348.52,311.43,1,1,2
3135,vpphard.mps.gz-r0,195.25,254.4,1,1,2
3136,vpphard.mps.gz-r1,320.94,295.88,1,1,2
3137,vpphard.mps.gz-r2,239.47,237.68,1,1,2
3138,vpphard.mps.gz-r3,189.92,193.95,1,1,2
3139,vpphard.mps.gz-r4,983.09,976.9,1,1,2
3140,vpphard2.mps.gz-r0,3460.97,1009.76,1,1,2
3141,vpphard2.mps.gz-r1,454.53,341.1,1,1,2
3142,vpphard2.mps.gz-r2,262.9,290.65,1,1,2
3143,vpphard2.mps.gz-r3,1124.84,1187.59,1,1,2
3144,vpphard2.mps.gz-r4,215.91,243.92,1,1,2
3145,wachplan.mps.gz-r0,118.45,129.05,1,1,2
3146,wachplan.mps.gz-r1,96.99,131.61,1,1,2
3147,wachplan.mps.gz-r2,87.12,67.96,1,1,2
3148,wachplan.mps.gz-r3,119.73,138.59,1,1,2
3149,wachplan.mps.gz-r4,125.01,122.66,1,1,2
